month,AccountID,count,sum
3,185944,1,3
5,211023,1,1
6,220474,1,2
5,218798,1,1
2,84223,1,5
12,140338,1,259
4,103219,1,10
5,8050,1,1228
5,105975,1,13
2,174328,1,268
3,103403,1,15
1,81287,1,15
1,144912,1,5
1,97962,1,530
1,159887,1,2
2,127398,1,40
2,183973,1,1
2,180101,1,1
3,162259,1,120
7,238767,1,1220
7,116338,1,1
7,140951,1,9
7,241720,1,1
8,226941,1,737
8,245545,1,1
8,234451,1,47
8,157469,1,596
8,270817,1,1
9,271113,1,1
7,241971,1,1
8,248766,1,3
8,253958,1,1
6,221279,1,1
8,98053,1,10
9,247152,1,29
2,178800,1,27
2,78711,1,23
1,174785,1,2
2,156703,1,3
3,121018,1,12
3,171752,1,2
1,161205,1,13
1,170923,1,1
1,167677,1,30
1,173628,1,61
2,88088,1,14
3,181267,1,4
3,142491,1,15
12,228076,1,213
5,166191,1,2494
6,41429,1,1
5,219647,1,3
2,182977,1,15
11,225740,1,149
11,150475,1,110
11,180779,1,8
11,56543,1,22
9,71179,1,2196
8,70971,1,2415
7,205356,1,183
12,190691,1,464
12,137573,1,2927
5,205911,1,144
5,163659,1,5
5,212439,1,155
3,196875,1,1
6,188186,1,2098
6,227734,1,3
6,207574,1,1
7,61629,1,40
1,6750,1,3171
1,174812,1,1
2,27886,1,36
3,145410,1,89
5,147395,1,5242
5,194937,1,42
5,215451,1,15
6,182914,1,4
6,221082,1,1
6,202557,1,1
6,229821,1,1
7,70257,1,9
9,273894,1,1
9,152624,1,245
9,286277,1,3
9,104408,1,86
9,120002,1,1
7,231299,1,8
8,3820,1,22
8,242040,1,28
8,268535,1,1
11,219363,1,7
11,206602,1,147
11,59758,1,12
11,176201,1,96
11,203115,1,14
9,183233,1,212
8,141857,1,157
8,186402,1,24
8,147670,1,2259
7,38754,1,41
1,97082,1,61
1,137809,1,122
1,133314,1,1
1,156613,1,1
2,31295,1,16
2,9357,1,135
12,238661,1,9
12,175011,1,1
5,135635,1,147
6,190168,1,1471
4,135398,1,541
5,127362,1,102
12,175256,1,50
3,183866,1,244
12,138983,1,1
1,172980,1,1
1,177262,1,25
2,118259,1,243
2,137154,1,1
2,172053,1,1
2,168994,1,1
1,87207,1,75
1,85755,1,111
1,158090,1,20
1,171598,1,1
1,174342,1,1
3,157586,1,7
7,146918,1,6
7,212500,1,143
8,102298,1,9
9,284848,1,1
9,285909,1,5
9,239625,1,1
10,247891,1,1
10,273314,1,1
10,135493,1,30
10,156668,1,8
1,105539,1,1
6,138376,1,10
5,220150,1,1
6,226759,1,3598
7,221937,1,1
11,233552,1,4
9,236160,1,3
12,222535,1,1
6,127142,1,8
4,163849,1,952
4,143267,1,10
3,190184,1,209
3,191347,1,11
3,192416,1,25
5,176231,1,2
5,162118,1,659
5,191766,1,292
6,218798,1,1
4,139604,1,2
4,166017,1,139
1,155078,1,7353
5,218793,1,1
6,101634,1,60
6,120240,1,1
6,224569,1,1
6,15944,1,9
6,230716,1,3
7,33358,1,37
7,155023,1,2
11,11949,1,9
11,13008,1,490
11,200194,1,59
9,152403,1,1
9,71846,1,6
8,199205,1,662
8,189719,1,374
11,8429,1,399
11,224341,1,5599
12,186307,1,2879
5,173613,1,97
5,218088,1,359
5,143734,1,8
12,243389,1,1966
4,144982,1,1
4,86504,1,1
3,153082,1,247
1,165062,1,584
1,34331,1,113
1,171258,1,1
2,177259,1,1
2,180932,1,15
2,180815,1,244
3,188040,1,1
3,66820,1,3
3,170972,1,1
4,85952,1,7
4,40809,1,11
4,147968,1,33
3,190287,1,3
3,151458,1,1
4,181578,1,2277
3,119590,1,140
5,160933,1,9
12,162727,1,1000
12,207075,1,1
2,183222,1,1
12,55240,1,3
2,38920,1,17
3,107522,1,46
1,163657,1,9
1,60148,1,114
1,128386,1,47
2,179137,1,1
2,183156,1,5
7,238308,1,1
7,161205,1,43
8,225355,1,14
9,161099,1,4
7,21075,1,63
8,164886,1,346
8,15629,1,75
8,239861,1,1
8,253456,1,2
8,100437,1,8
9,162203,1,79
2,141999,1,168
2,173893,1,2215
3,59301,1,130
2,83218,1,732
2,73996,1,1
2,115356,1,48
1,97470,1,11
1,137472,1,1
5,154049,1,406
5,161291,1,22754
3,177993,1,288
6,193602,1,7085
6,37103,1,4134
12,231723,1,13
12,144320,1,205
4,93619,1,53
12,181846,1,1
12,339856,1,1
8,196036,1,3
7,15340,1,75
12,86347,1,25
6,86375,1,18
7,234125,1,1
1,100552,1,12
1,59114,1,7
1,160031,1,1
2,137400,1,69
2,178573,1,1
2,181768,1,25
2,185998,1,1
2,182151,1,9
3,116142,1,5
5,205771,1,75
5,85444,1,25
5,148963,1,22
5,182128,1,1
6,161468,1,50
6,111805,1,26
6,128990,1,5
9,66780,1,8
9,272664,1,9
9,268079,1,9
10,195770,1,6
10,43288,1,183
10,177195,1,1
9,278021,1,1
9,114380,1,69
11,179250,1,135
7,234092,1,8
8,243621,1,3
2,178753,1,1
8,217407,1,30
8,269117,1,2
9,221798,1,144
9,195063,1,9
10,156511,1,513
10,292058,1,269
10,224661,1,25
10,282571,1,118
4,185642,1,8
4,113664,1,1
4,126246,1,1102
3,193251,1,1
7,232446,1,8
7,132532,1,1
7,191834,1,162
7,145999,1,16
7,236665,1,249
8,121795,1,3
8,247048,1,15
8,102272,1,78
11,141808,1,2045
9,153454,1,67
8,235525,1,28
7,223582,1,1063
12,202988,1,54
12,180546,1,969
1,63866,1,157
2,182814,1,1
2,183646,1,244
2,167371,1,1
2,175188,1,2
12,205180,1,30
12,12994,1,3
12,194738,1,22
5,82006,1,19
3,53718,1,49
1,169792,1,1
1,12107,1,30
2,174711,1,1
2,176594,1,16
2,12544,1,41
3,23589,1,7
1,166334,1,7
1,114371,1,33
1,28393,1,6
1,159532,1,57
1,127841,1,7
2,29034,1,27
2,140150,1,281
1,174434,1,1
3,79494,1,27
3,100058,1,8
3,113576,1,2
8,235351,1,3
8,251371,1,1
9,271053,1,5
9,120702,1,11
9,218251,1,31
9,293192,1,1
1,129298,1,732
1,133583,1,2
5,128446,1,946
4,185094,1,576
6,144905,1,1
6,8081,1,23
6,90655,1,2962
6,230580,1,3
7,93476,1,70
11,130053,1,1
11,51367,1,12
11,105797,1,137
11,274641,1,1
11,204751,1,54
8,166191,1,2098
9,160968,1,69
8,252313,1,38
7,211902,1,1196
11,58485,1,58
12,85879,1,171
6,219915,1,3
6,132844,1,876
1,164938,1,5
6,178798,1,29
2,185140,1,1
6,194147,1,583
6,220704,1,10
5,93331,1,1891
5,152257,1,14532
5,94488,1,182
5,219452,1,1
5,199597,1,1
3,105713,1,1
3,174746,1,1
6,106626,1,25
6,133336,1,114
6,224312,1,245
6,226046,1,1
7,224663,1,25
7,210247,1,293
7,221003,1,13
8,243559,1,1
11,243246,1,24
11,126605,1,18
12,270858,1,40
12,199533,1,8
5,89153,1,118
5,14661,1,8
6,219250,1,30
6,218434,1,9
3,77772,1,69
6,34233,1,34
12,156507,1,2
1,43388,1,106
1,81351,1,181
2,86767,1,488
2,186297,1,21
3,88495,1,12
4,201555,1,1
4,102755,1,1
4,197250,1,33
3,190973,1,49
12,81267,1,20464
6,180181,1,64
3,28206,1,13
1,59746,1,4
5,162727,1,3732
2,139798,1,1
1,122990,1,10
1,155707,1,7
1,98222,1,1
2,85189,1,80
2,132938,1,740
2,180547,1,1
2,29897,1,3
3,133568,1,15
8,52202,1,37
8,80609,1,9
9,274673,1,2
7,241569,1,1
9,272565,1,1
12,154862,1,196
2,86375,1,52
1,57550,1,737
1,168507,1,1
2,127436,1,10
2,182612,1,1
2,64555,1,5
2,180875,1,25
1,149086,1,159
1,115386,1,2
2,179253,1,1
2,177844,1,48
2,182941,1,27
2,91381,1,1
2,176388,1,1
3,115560,1,1
3,133513,1,12
12,147767,1,21
12,57422,1,15
12,162680,1,3
12,105255,1,1
6,72886,1,13
3,167748,1,244
3,97935,1,8
3,508,1,599
3,116745,1,22
6,116592,1,86
6,229397,1,3
4,128883,1,183
5,12656,1,6
11,164073,1,5610
9,183857,1,199
9,188806,1,1122
8,224905,1,244
7,236450,1,15
7,98591,1,1
7,193602,1,1771
5,217144,1,1
6,210540,1,1
6,35460,1,31
2,56730,1,140
2,184543,1,244
5,206000,1,3
3,93556,1,179
3,194667,1,9
3,175424,1,391
3,154842,1,126
3,90632,1,2
3,193792,1,26
3,183185,1,145
4,35427,1,26
4,29007,1,327
4,169224,1,1481
4,83460,1,492
4,95902,1,371
4,190599,1,2
4,190686,1,434
4,38757,1,180
4,161691,1,76
4,168176,1,780
5,194455,1,531
5,172739,1,67
5,199803,1,5475
5,138264,1,3
5,192883,1,8904
5,35196,1,275
5,199201,1,508
5,103354,1,603
5,204383,1,158
5,155348,1,1672
5,12314,1,69
5,78345,1,41
5,137218,1,480
5,150379,1,42
5,204891,1,2128
5,193735,1,208
5,204606,1,295
5,88021,1,92
5,3140,1,833
5,90894,1,8
5,103772,1,3
5,99167,1,296
2,105539,1,3
5,174373,1,45589
5,217638,1,1
5,215896,1,244
5,93485,1,1
6,128970,1,15
6,192887,1,1049
6,188074,5,1794
6,199148,10,12477
6,215701,1,176
6,178088,2,59
6,218168,380,457269
6,2332,12,14022
6,94437,1,129
6,179617,4,1246
6,196282,1,67
6,175749,1,1116
6,51582,1,2
6,157578,1,99
6,75145,1,199
6,54864,1,28
6,33334,1,18
6,156285,1,13
6,201575,2,1073
6,69437,2,7421
6,181916,2,37517
6,77855,1,54
6,130620,2,101
6,221991,1,170
6,173025,1,262
6,220564,3,3359
6,131862,3,298
6,200674,1,508
6,129784,1,12
6,158166,1,464
6,36268,1,58
6,110737,1,15
6,219389,1,409
6,12941,1,172
6,24079,1,1
6,89099,1,719
6,222832,1,33
6,227117,1,1463
6,224192,1,30
6,73089,1,174
6,217008,1,1
6,209711,3,1307
6,225938,1,1429
6,208604,1,244
2,184608,1,340
6,166244,1,226
6,200124,1,317
6,224377,5,9314
6,144247,1,138
7,229704,1084,1019855
7,195681,952,11080999
7,229711,2,1275
7,199015,2,1162
6,230748,1,60
7,135948,3,69
7,210623,3,6801
7,104529,2,2420
7,152670,1,845
7,57665,1,214
7,70473,2,260
4,189552,1,1
7,96217,1,12
7,189083,1,6
7,214316,6,1755384
7,233351,1,143
7,217008,2,11
7,205196,1,1
7,146554,1,35
7,227935,1,111
7,603,1,71
7,224625,1,3
7,143066,1,3
7,154057,2,676
7,206501,1,1552
7,225609,1,13
7,204126,350,168786
7,234870,1,86
7,178088,1,22
7,163831,1,528
7,228426,1,7
7,36911,1,354
1,82341,1,74
1,144604,1,24
1,98770,1,92
1,152368,1,356
1,169396,1,1
1,174323,1,1
1,1324,1,259
1,81066,1,34
2,119758,1,1
2,182995,1,415
2,167559,1,6
3,46647,1,20
3,78110,1,70
3,92910,1,2
3,2525,1,3696
3,135055,1,98
3,146136,1,45
3,83393,1,263
3,145878,1,42
3,72461,1,298
12,148610,1,5358
12,194172,1,9
12,198863,1,1586
12,101418,1,6138
12,272421,1,14
12,147414,1,2817
12,140016,1,322
6,73831,1,1322
12,24839,1,1
4,158343,1,42
4,188914,1,1757
4,176701,1,56
4,126231,1,537
3,172628,1,1910
4,85975,1,9598
5,106308,1,26
4,124595,1,82
5,192915,1,16272
5,150580,1,29
5,203396,1,1
5,125976,1,805
5,59808,1,19
5,84721,1,256
9,164364,1,1361
9,80657,1,402
9,276518,1,15
9,58034,1,25
9,93695,1,5
9,250966,1,1
9,13625,1,474
9,283986,1,2
9,242341,1,383
8,254005,1,53
9,242594,1,159
9,230648,1,5
9,143493,1,346
9,173025,1,262
9,205225,1,98
9,211662,1,143
9,284416,1,3
10,15318,1,150
10,38496,1,11
5,217824,1,1
3,196370,1,1
6,185934,1,27
6,211968,1,1
6,134216,1,18
7,32247,1,1
11,230098,1,1
11,214373,1,1220
8,149994,1,38
12,94014,1,36
12,323949,1,266
3,153400,1,172
3,182206,1,1
4,186989,1,32
5,203523,1,9
5,199483,1,11
6,39404,1,15
5,170345,1,1298
5,164110,1,25
6,139915,1,303
4,144590,1,1488
4,183924,1,8
1,31991,1,37
5,206075,1,1
6,82766,1,1
6,219648,1,1079
6,32495,1,28
6,227457,1,1
6,23460,1,5
11,242841,1,1
11,30136,1,13177
9,3399,1,968
12,142995,1,43
12,152885,1,3
5,26218,1,25
3,128783,1,9269
4,125259,1,2392
2,174282,1,1
2,136883,1,1
2,149149,1,115
3,187786,1,7
3,8050,1,298
2,13602,1,19
3,196859,1,1
4,9704,1,63
5,127416,1,9
5,132322,1,1
6,222728,1,1
6,160083,1,488
6,220273,1,308
5,190117,1,160
3,52047,1,27
4,186389,1,1
5,126372,1,360
2,183614,1,1
3,95522,1,13
1,167032,1,103
1,146200,1,129
2,151921,1,11
2,13551,1,30
2,181672,1,1
2,147515,1,1
3,194082,1,244
7,237018,1,1
7,138074,1,1
8,116803,1,2
8,65061,1,26
8,232059,1,1
8,247998,1,6
8,236165,1,30
7,156867,1,1
7,76083,1,31
7,155674,1,23
7,240711,1,3
8,226777,1,86
8,132331,1,1
8,270030,1,1
9,251879,1,3
3,124576,1,8
1,23164,1,74
1,67291,1,49
2,144555,1,545
3,119503,1,314
2,156285,1,14
12,29429,1,59
5,197967,1,822
5,202363,1,1074
11,80202,1,308
11,254625,1,1
11,192706,1,1840
8,204415,1,196
9,210766,1,1171
7,161520,1,127
7,161291,1,25240
12,201186,1,122
12,195202,1,14
5,216451,1,49
5,218525,1,1
5,106601,1,24
5,58597,1,10
6,168504,1,11
6,74210,1,3
6,192440,1,1
6,228089,1,1
7,116803,1,2
7,221718,1,10
7,139760,1,4
7,234081,1,249
2,177575,1,1
2,182513,1,1
2,163452,1,1
3,93751,1,57
3,90246,1,8
6,155890,1,224
6,161432,1,25
6,227726,1,1
6,205171,1,437
6,229549,1,1
6,195688,1,10
6,67112,1,50
7,80603,1,15
8,183661,1,8
8,219453,1,1
9,250235,1,42
10,172412,1,244
10,289953,1,12
9,140538,1,161
9,278164,1,29
10,227333,1,98
10,176318,1,51
7,196362,1,5
7,224307,1,1
8,248317,1,1
8,143930,1,23
8,65830,1,9
9,159355,1,76
12,189082,1,1873
12,139705,1,288
4,203180,1,133
4,140027,1,15
3,78339,1,33
11,90523,1,59
11,150569,1,8
7,151298,1,159
12,165012,1,704
8,71527,1,5
8,136772,1,146
4,70655,1,16
4,85879,1,401
4,181267,1,4
3,154325,1,2
3,180622,1,1
5,156349,1,122
5,200827,1,244
11,230727,1,121
11,248150,1,62
9,113980,1,9
11,192661,1,32
11,182725,1,15
11,105961,1,1
12,218629,1,1
12,236728,1,1
9,280750,1,3
9,186400,1,3
9,284994,1,1
9,215451,1,24
10,249839,1,1
10,237755,1,1
10,251944,1,819
10,239877,1,1
11,274635,1,43
11,283249,1,1
8,254204,1,6098
11,221279,1,23
12,194147,1,476
11,210376,1,13
9,289285,1,2440
9,281666,1,1
8,163372,1,99
8,217817,1,88
12,245583,1,18
5,157070,1,87
5,199573,1,3
12,185339,1,100
7,97957,1,3
7,185982,1,257
7,217465,1,52
8,161372,1,1
8,244946,1,1
8,101840,1,9
8,183359,1,366
8,251895,1,1
9,107960,1,10
4,177124,1,15
4,154597,1,211
4,200540,1,1
4,144342,1,25
4,204671,1,86
4,121601,1,30
5,51294,1,61
5,57782,1,67
3,171298,1,1
3,145771,1,37
3,172451,1,8
4,115027,1,49
4,201345,1,5
4,143777,1,742
4,207417,1,103
3,192684,1,1
3,193356,1,2
5,166931,1,13
7,215123,1,25
8,243246,1,1
8,131014,1,1
8,251176,1,1
8,121675,1,1
8,204107,1,26
9,170954,1,1512
10,193740,1,27
10,74268,1,5
10,14183,1,474
7,96701,1,1
7,10167,1,7
8,152038,1,1
8,123354,1,9
8,14870,1,49
9,146144,1,6
9,276319,1,7
9,286284,1,1
10,91413,1,17996
10,126427,1,1
10,275240,1,3
10,194900,1,95
10,225916,1,2
3,197825,1,1
4,94371,1,12
4,150164,1,1
5,143378,1,55
5,163843,1,1
7,160382,1,1
7,125995,1,108
7,236100,1,3
7,150338,1,13
7,233419,1,1
8,83934,1,1
8,268542,1,1
12,196618,1,1
1,124972,1,73
1,124711,1,66
2,148274,1,32
2,181551,1,31
3,81012,1,3
3,180938,1,6
3,72129,1,20
3,191109,1,1
12,8249,1,8
12,100198,1,143
12,196846,1,13
6,192132,1,1040
12,284096,1,8
3,156736,1,162
4,152252,1,1391
12,274548,1,4513
3,171341,1,15
3,150457,1,15
1,143966,1,4
1,111426,1,81
2,178230,1,8
2,181863,1,25
2,126396,1,1
2,183611,1,1
1,173592,1,1
2,180779,1,1
2,169269,1,1
3,119773,1,54
7,2790,1,9
7,34958,1,599
8,96632,1,54
8,190810,1,6
8,249220,1,3
8,250147,1,1
8,147767,1,30
9,163411,1,8
9,216897,1,1
9,213478,1,3
9,147681,1,17
9,204153,1,3
9,205250,1,7
10,164613,1,515
10,283574,1,684
10,249052,1,1
5,149247,1,125
6,221936,1,21
6,190715,1,1
6,58706,1,8
6,67746,1,1
6,208979,1,16
7,4284,1,61
11,68368,1,23
11,191699,1,1
8,124383,1,1
8,229422,1,222
8,190080,1,7074
12,243352,1,5
12,207720,1,51
12,100177,1,15
12,234510,1,1503
5,188758,1,4879
5,215952,1,1
6,204625,1,854
6,100313,1,28
12,233386,1,98
4,150517,1,157
4,199009,1,182
12,182878,1,26
12,268901,1,125
12,96936,1,15
12,115847,1,403
6,142959,1,1
6,201212,1,69
6,129300,1,2440
6,162785,1,1
12,284962,1,1978
4,141975,1,384
3,14805,1,137
5,218106,1,1
6,211247,1,1
6,160427,1,8
6,231334,1,1
7,228240,1,3
7,232195,1,1
7,232940,1,1
9,104893,1,17
9,96739,1,55
8,242322,1,457
7,94807,1,8889
12,61734,1,29
12,204052,1,372
12,128703,1,159
5,216249,1,5
5,136885,1,1
6,88542,1,554
6,69524,1,2391
6,75474,1,59
3,192763,1,2
1,146251,1,75
1,96093,1,1
2,149592,1,25
2,133009,1,29
3,189792,1,3
3,187494,1,87
3,119075,1,9
4,181049,1,74
4,202391,1,11
5,132949,1,19
6,149997,1,1252
6,193847,1,280
6,153983,1,12
3,162031,1,1
4,51678,1,517
5,179538,1,7
5,148610,1,62
12,129195,1,1246
3,179346,1,871
1,170769,1,1
2,71536,1,1
2,102298,1,4
2,185728,1,1
7,189082,1,942
7,240549,1,1
7,205901,1,1
7,108334,1,244
8,218195,1,36
9,239298,1,1
9,287656,1,1
10,165094,1,49
10,147922,1,3123
10,199516,1,99
10,229264,1,12
5,163452,1,1
5,214851,1,1
6,105914,1,51
6,222944,1,3
6,216805,1,244
6,130810,1,15
6,225166,1,1
7,189199,1,3612
7,153433,1,125
7,234343,1,1
7,70326,1,15
7,233297,1,1
11,152202,1,300
11,227047,1,8
11,184089,1,854
7,199093,1,65
11,269300,1,100
12,237063,1,1
3,191268,1,1
3,152153,1,9757
12,269503,1,1
12,251884,1,13
12,182595,1,557
12,280077,1,7
3,186892,1,1
6,87595,1,175
6,115526,1,440
5,123222,1,88
5,29868,1,39
5,220535,1,1
6,41048,1,27
6,103636,1,40
6,83099,1,2
7,148600,1,1
11,134480,1,1
11,137233,1,7
11,29362,1,12
9,195607,1,976
11,184198,1,1
5,186598,1,732
5,88011,1,13
4,175011,1,136
6,175894,1,189
6,212389,1,2740
4,174827,1,1000
3,75474,1,45
12,176313,1,58
2,153378,1,108
2,43604,1,25
2,139009,1,403
2,179733,1,1
3,111611,1,14
3,146548,1,1
3,195846,1,2
3,128446,1,890
4,175256,1,1
4,189680,1,84
4,163966,1,161
5,193699,1,137
5,205692,1,3
12,192768,1,211
6,100360,1,40
4,202528,1,15
5,160143,1,780
4,200939,1,1
4,181174,1,771
5,207634,1,1811
12,113964,1,27
12,81999,1,4
2,182494,1,1
3,91689,1,144
1,168485,1,74
1,125109,1,14
2,180248,1,3
3,186559,1,2
3,180783,1,93
3,103756,1,15
3,184763,1,5
7,192963,1,2
7,243719,1,1
8,243887,1,5
8,197054,1,68
8,119758,1,26
8,237925,1,3
8,159575,1,6
9,184895,1,3
1,23125,1,18
2,179594,1,1
2,179947,1,5000
1,150812,1,1
1,156349,1,3
2,90623,1,69
1,172473,1,1
1,102080,1,440
2,184296,1,244
2,181412,1,1
3,12892,1,1
2,26917,1,22
1,110738,1,12
1,163614,1,9
2,171258,1,15
3,192411,1,1
5,14219,1,35
6,117783,1,2750
5,118938,1,1
12,202793,1,10
6,218429,1,3
2,73859,1,8
2,50562,1,49
4,196965,1,5
11,131919,1,200
11,273071,1,1
11,221655,1,244
11,231380,1,173
9,151925,1,521
5,174425,1,17
5,218554,1,1
6,194560,1,35
6,98559,1,1
7,226085,1,6
1,63776,1,1
1,165542,1,1
2,138622,1,53
2,87668,1,45
2,181883,1,1
2,185914,1,1
3,156380,1,6
5,135691,1,10
5,215886,1,1
5,201016,1,1
7,187360,1,20
7,220920,1,1
9,185339,1,36
10,227006,1,1
10,272659,1,488
10,134256,1,988
10,239229,1,13
10,177248,1,3
7,31920,1,6
7,142631,1,3082
7,157736,1,854
4,192401,1,6
8,90594,1,56
8,188782,1,25
8,250451,1,13
12,25136,1,19
12,131682,1,26
12,243280,1,74
6,127615,1,1
4,135079,1,147
12,92911,1,8
4,40459,1,497
5,135677,1,1
11,272706,1,1847
11,143256,1,1
9,161188,1,103
12,230760,1,32
12,133196,1,25
7,145811,1,25
7,92139,1,1
7,223694,1,237
8,188620,1,2
8,178808,1,43
8,270213,1,3
2,176169,1,1
4,115282,1,1
4,153432,1,11
3,196468,1,1
5,212501,1,1
5,111858,1,1
11,97650,1,4941
11,238870,1,35
11,40252,1,32
9,61316,1,2
8,237866,1,1
4,125406,1,519
4,204608,1,1
4,179919,1,931
4,97380,1,17074
5,192733,1,7
11,85027,1,25
11,226386,1,9
11,4002,1,20
9,26759,1,55
9,85771,1,13
8,198217,1,1116
9,74762,1,10
7,229473,1,64
7,185962,1,537
7,225063,1,49
8,228033,1,7
8,138241,1,18
9,272964,1,4
3,139567,1,1
3,189675,1,488
4,190374,1,9
4,96914,1,11
5,135079,1,135
5,193494,1,379
5,191306,1,247
11,113242,1,64
11,154636,1,3659
11,195173,1,570
11,278279,1,1
9,246253,1,30
9,179538,1,1769
8,230012,1,500
7,391,1,694
7,205503,1,1
9,81246,1,36
9,292447,1,3
10,270290,1,830
10,242776,1,40
10,146163,1,98
11,250950,1,12
8,239214,1,3
8,253425,1,1
8,191223,1,451
7,244107,1,1
7,228963,1,1
11,57711,1,15
12,315972,1,0
12,271749,1,25
11,179919,1,3122
11,57394,1,407
9,217844,1,574
7,174406,1,13
11,224264,1,6
12,81990,1,19
12,269372,1,82
11,274359,1,8
9,250906,1,25
7,234811,1,2
7,228496,1,1
7,171939,1,590
7,232354,1,1
10,131400,1,32
2,168504,1,34
2,149547,1,1
2,80848,1,16
3,190109,1,148
11,32324,1,13
11,228529,1,35
11,177589,1,49
11,215038,1,336
8,268272,1,3
5,61668,1,27
6,107826,1,12
6,220323,1,1
6,72335,1,19
6,74268,1,18
6,131655,1,137
6,231716,1,3
7,201218,1,20
5,220287,1,11
6,169470,1,148
6,109397,1,9
6,229750,1,1
6,229815,1,1
6,223510,1,1
7,141802,1,30
7,235236,1,1
7,221671,1,148
6,193264,1,32
6,129016,1,127
4,160487,1,66
5,138719,1,24
5,173717,1,3
3,122612,1,36
3,176686,1,53
12,243246,1,3
12,227121,1,194
1,171679,1,11
6,226562,1,1
7,236379,1,4
1,166281,1,7
1,119872,1,74
2,137233,1,7
3,186106,1,1
4,203043,1,5
3,194970,1,1
5,199569,1,15
5,190924,1,104
3,193299,1,3
4,127436,1,22
4,204726,1,42
4,207879,1,2
6,4719,1,3
7,137107,1,37
7,163896,1,37
12,976,1,256
12,190298,1,1
12,177567,1,9
5,212226,1,1125
6,159575,1,4
6,203791,1,1561
6,218400,1,3
4,126133,1,147
4,174378,1,81
3,145667,1,25
4,36857,1,1903
5,215837,1,1
5,208712,1,10
5,215823,1,1
6,221695,1,244
7,233968,1,1
7,236997,1,1
1,154989,1,11
12,23530,1,59
12,81976,1,13
6,66786,1,20
4,71484,1,11
5,208737,1,1
12,103403,1,9
5,160100,1,50
1,173219,1,1
1,175633,1,1
2,67266,1,23
2,53593,1,37
6,203890,1,1
6,62018,1,26
6,199205,1,750
7,127636,1,1
7,237683,1,1
7,15343,1,2
7,66426,1,52
8,229954,1,1
8,2808,1,61
4,200954,1,1
4,189545,1,1
4,28339,1,11
3,136809,1,63
5,212005,1,1
5,213834,1,1
7,237893,1,1
8,168203,1,16
7,34981,1,9
8,250902,1,1
10,211704,1,1
11,267893,1,3
11,290744,1,7
4,60531,1,35
3,188002,1,3
5,200205,1,1
1,171391,1,10
5,182330,1,1
5,215895,1,1
6,206030,1,1
6,13947,1,24
6,230802,1,1
3,77080,1,1
5,134417,1,25
6,208222,1,13
6,216922,1,3
6,222850,1,1
6,230257,1,1
7,187038,1,2
3,171293,1,1
10,116743,1,12
8,131682,1,41
8,247208,1,1
8,268850,1,1
8,269064,1,1
9,226782,1,61
9,169614,1,4770
9,149575,1,39
3,158554,1,145
4,198128,1,148
4,61197,1,1978
4,154640,1,8
4,182206,1,13
4,138330,1,1
4,1248,1,417
4,205331,1,1
4,152957,1,1
4,142873,1,131
5,205854,1,148
5,98836,1,17
5,51472,1,58
1,147670,1,1586
1,159877,1,33
1,152393,1,15
1,167623,1,14
1,69905,1,35
2,175582,1,1
2,95438,1,1
2,186452,1,1
3,58411,1,40
3,151083,1,56
5,218005,1,1
6,188423,1,67
6,13906,1,4
6,186723,1,13
6,105539,1,44
6,222150,1,18
6,116780,1,23
6,228395,1,20
6,222531,1,13
6,168807,1,6
7,233548,1,13
3,195105,1,3
4,178463,1,7
4,40624,1,1
4,202686,1,1
4,192292,1,1
4,207217,1,28
4,190859,1,44
3,32559,1,1
5,198252,1,1
1,170719,1,30
1,170920,1,2
1,168875,1,1
1,161817,1,1
2,150052,1,1
2,8822,1,5
2,55104,1,45
3,43421,1,420
3,179283,1,247
3,193563,1,34
4,29362,1,98
4,159479,1,74
4,151921,1,66
4,158869,1,10
3,181449,1,1
3,115856,1,12
5,146163,1,92
5,126071,1,48
5,146394,1,104
5,25136,1,81
5,200481,1,74
5,149086,1,1
12,254227,1,27
12,293389,1,744
1,126406,1,81
7,206851,1,4669
7,236130,1,1
7,189818,1,54
7,157582,1,1
8,194124,1,3
8,94488,1,44
8,253502,1,3
8,216347,1,1
8,231291,1,5
9,270671,1,6
4,192919,1,4437
4,23303,1,14
4,195198,1,244
4,202147,1,173
4,27577,1,5
5,60713,1,21
4,182128,1,1
5,180487,1,2
5,129301,1,80
5,212553,1,1
2,108152,1,1
5,26009,1,488
5,216078,1,7
3,23590,1,4
3,177050,1,49
3,81133,1,62
3,197653,1,1
3,153658,1,44
4,161495,1,1
4,70971,1,181
3,116338,1,1
5,183139,1,565
7,219318,1,6
8,225912,1,3
8,192215,1,1
8,150580,1,7
8,203007,1,504
8,226707,1,78
8,254036,1,3
9,142687,1,179
10,51391,1,7
10,154136,1,1
10,239706,1,584
10,279279,1,1
10,129784,1,64
10,12941,1,45
7,201402,1,9
7,238055,1,1
7,238281,1,1
7,222016,1,11
7,63694,1,25
8,77279,1,56
8,252102,1,13
8,181632,1,1
8,140983,1,29
9,201072,1,19
9,208978,1,1
10,143039,1,144
10,279100,1,27
10,228929,1,1
10,210808,1,4
10,90632,1,2
10,156285,1,8
3,176019,1,1
4,198141,1,249
4,157106,1,53
4,198485,1,153
4,110575,1,4
5,172116,1,6
7,196235,1,1
8,184836,1,52
8,209743,1,13
8,78238,1,9
11,169215,1,250
11,232054,1,298
11,289998,1,8
11,5882,1,2263
9,198916,1,3
8,186484,1,293
8,312,1,147
8,193455,1,129
9,205070,1,369
8,153289,1,30
